641,0,3
642,2,1
643,2,1
644,3,0
645,0,3
646,2,1
647,0,3
648,2,1
649,2,1
650,3,0
651,2,1
652,3,0
653,2,1
654,2,1
655,2,1
656,2,1
657,3,0
658,0,3
659,2,1
660,2,1
661,2,1
662,2,1
663,0,3
664,3,0
665,3,0
666,0,3
667,0,3
668,2,1
669,2,1
670,2,1
671,3,0
672,2,1
673,0,3
674,3,0
675,0,3
676,3,0
677,3,0
678,2,1
679,3,0
680,0,3
681,3,0
682,2,1
683,2,1
684,3,0
685,3,0
686,2,1
687,0,3
688,2,1
689,2,1
690,0,3
691,2,1
692,0,3
693,0,3
694,2,1
695,2,1
696,0,3
697,2,1
698,0,3
699,0,3
700,2,1
701,2,1
702,3,0
703,3,0
704,3,0
705,2,1
706,2,1
707,0,3
708,2,1
709,3,0
710,2,1
711,1,2
712,2,1
713,2,1
714,2,1
715,0,3
716,2,1
717,2,1
718,0,3
719,2,1
720,2,1
721,2,1
722,3,0
723,2,1
724,2,1
725,2,1
726,1,2
727,0,3
728,1,2
729,2,1
730,2,1
731,0,3
732,0,3
733,0,3
734,0,3
735,0,3
736,2,1
737,0,3
738,3,0
739,0,3
740,3,0
741,3,0
742,1,2
743,2,1
744,0,3
745,0,3
746,0,3
747,2,1
748,0,3
749,2,1
750,2,1
751,2,1
752,0,2
753,0,3
754,0,3
755,0,3
756,2,1
757,0,3
758,0,3
759,2,1
760,2,1
761,0,3
762,0,3
763,2,1
764,3,0
765,2,1
766,2,1
767,2,1
768,3,0
769,0,3
770,2,1
771,0,3
772,2,1
773,3,0
774,2,1
775,0,3
776,0,3
777,0,3
778,2,1
779,0,3
780,0,3
781,2,1
782,2,1
783,2,1
784,2,1
785,2,1
786,0,3
787,3,0
788,0,3
789,3,0
790,2,1
791,0,3
792,2,1
793,2,1
794,2,1
795,2,1
796,0,3
797,2,1
798,0,3
799,2,1
800,2,1
801,2,1
802,2,1
803,2,1
804,2,1
805,0,3
806,3,0
807,2,1
808,2,1
809,2,1
810,3,0
811,2,1
812,3,0
813,2,1
814,2,1
815,2,1
816,2,1
817,2,1
818,2,1
819,2,1
820,1,2
821,3,0
822,2,1
823,2,1
824,2,1
825,3,0
826,0,3
827,0,3
828,0,3
829,1,2
830,1,2
831,3,0
832,3,0
833,3,0
834,3,0
835,2,1
836,2,1
837,3,0
838,2,1
839,0,3
840,0,3
841,2,1
842,3,0
843,2,1
844,3,0
845,0,3
846,1,2
847,3,0
848,3,0
849,3,0
850,0,3
851,2,1
852,0,3
853,3,0
854,0,3
855,3,0
856,2,1
857,3,0
858,0,3
859,1,2
860,2,1
861,3,0
862,2,1
863,0,3
864,0,3
865,3,0
866,2,1
867,2,1
868,2,1
869,0,3
870,0,3
871,0,3
872,0,3
873,3,0
874,2,1
875,3,0
876,3,0
877,2,1
878,3,0
879,0,3
880,0,3
881,2,1
882,0,3
883,2,1
884,2,1
885,0,3
886,2,1
887,2,1
888,0,3
889,2,1
890,0,3
891,3,0
892,2,1
893,2,1
894,3,0
895,2,1
896,0,3
897,0,3
898,0,3
899,2,1
900,2,1
901,2,1
902,0,3
903,3,0
904,3,0
905,3,0
906,2,1
907,3,0
908,0,3
909,3,0
910,0,3
911,0,3
912,0,3
913,0,3
914,3,0
915,2,1
916,0,3
917,2,1
918,2,1
919,2,1
920,0,3
921,0,3
922,2,1
923,3,0
924,0,3
925,0,3
926,3,0
927,2,1
928,2,1
929,0,3
930,0,3
931,0,3
932,2,1
933,2,1
934,0,3
935,0,3
936,2,1
937,3,0
938,2,1
939,0,3
940,2,1
941,3,0
942,3,0
943,2,1
944,2,1
945,2,1
946,2,1
947,2,1
948,2,1
949,2,1
950,2,1
951,2,1
952,2,1
953,2,1
954,2,1
955,2,1
956,1,2
957,2,1
958,1,2
959,2,1
960,2,1
961,2,1
962,2,1
963,0,3
964,2,1
965,0,3
966,0,3
967,2,1
968,0,3
969,0,3
970,0,3
971,0,3
972,2,1
973,0,3
974,0,3
975,2,1
976,0,3
977,2,1
978,2,1
979,2,1
980,2,1
981,0,3
982,1,2
983,1,2
984,1,2
985,3,0
986,0,3
987,0,3
988,0,3
989,3,0
990,0,3
991,2,1
992,2,1
993,2,1
994,2,1
995,2,1
996,0,3
997,2,1
998,2,1
999,0,3
1000,2,1
1001,2,1
1002,3,0
1003,0,3
1004,3,0
1005,2,1
1006,0,3
1007,2,1
1008,0,3
1009,0,3
1010,3,0
1011,3,0
1012,2,1
1013,0,3
1014,2,1
1015,0,3
1016,0,3
1017,0,3
1018,0,3
1019,0,3
1020,0,3
1021,3,0
1022,0,3
1023,2,1
1024,0,3
1025,3,0
1026,3,0
1027,3,0
1028,3,0
1029,0,3
1030,2,1
1031,0,3
1032,0,3
1033,2,1
1034,3,0
1035,2,1
1036,0,3
1037,2,1
1038,0,3
1039,2,1
1040,2,1
1041,3,0
1042,0,3
1043,0,3
1044,2,1
1045,0,3
1046,0,3
1047,0,3
1048,2,1
1049,2,1
1050,2,1
1051,2,1
1052,0,3
1053,1,2
1054,2,1
1055,2,1
1056,3,0
1057,2,1
1058,3,0
1059,2,1
1060,3,0
1061,2,1
1062,0,3
1063,3,0
1064,2,1
1065,2,1
1066,2,1
1067,0,3
1068,0,3
1069,0,3
1070,0,3
1071,0,3
1072,0,3
1073,0,3
1074,0,3
1075,1,2
1076,0,3
1077,0,3
1078,0,3
1079,0,3
1080,0,3
1081,0,3
1082,2,1
1083,2,1
1084,0,3
1085,0,3
1086,3,0
1087,0,3
1088,0,3
1089,0,3
1090,1,2
1091,2,1
1092,2,1
1093,0,3
1094,2,1
1095,0,3
1096,3,0
1097,0,3
1098,2,1
1099,2,1
1100,0,3
1101,3,0
1102,2,1
1103,0,3
1104,0,3
1105,3,0
1106,1,2
1107,2,1
1108,1,2
1109,0,3
1110,0,3
1111,1,2
1112,0,3
1113,0,3
1114,0,3
1115,0,3
1116,0,3
1117,3,0
1118,2,1
1119,0,3
1120,2,1
1121,2,1
1122,3,0
1123,0,3
1124,0,3
1125,2,1
1126,0,3
1127,0,3
1128,2,1
1129,2,1
1130,1,2
1131,0,3
1132,0,3
1133,2,1
1134,0,3
1135,3,0
1136,0,3
1137,0,3
1138,2,1
1139,0,3
1140,0,3
1141,0,3
1142,0,3
1143,0,3
1144,2,1
1145,0,3
1146,3,0
1147,0,3
1148,0,3
1149,3,0
1150,0,3
1151,0,3
1152,0,3
1153,0,3
1154,0,3
1155,3,0
1156,0,3
1157,2,1
1158,1,2
1159,1,2
1160,0,3
1161,1,2
1162,0,3
1163,0,3
1164,0,3
1165,0,3
1166,0,3
1167,0,3
1168,0,3
1169,0,3
1170,0,3
1171,0,3
1172,0,3
1173,3,0
1174,3,0
1175,3,0
1176,2,1
1177,0,3
1178,2,1
1179,0,3
1180,3,0
1181,0,3
1182,0,3
1183,3,0
1184,0,3
1185,3,0
1186,3,0
1187,0,3
1188,2,1
1189,0,3
1190,0,3
1191,0,3
1192,3,0
1193,3,0
1194,1,2
1195,3,0
1196,3,0
1197,0,3
1198,0,3
1199,0,3
1200,0,3
1201,0,3
1202,0,3
1203,1,2
1204,0,3
1205,0,3
1206,0,3
1207,3,0
1208,3,0
1209,3,0
1210,3,0
1211,2,1
1212,2,1
1213,0,3
1214,1,2
1215,1,2
1216,0,3
1217,0,3
1218,0,3
1219,0,3
1220,0,3
1221,0,3
1222,2,1
1223,1,2
1224,0,3
1225,0,3
1226,3,0
1227,0,3
1228,0,3
1229,0,3
1230,0,3
1231,1,2
1232,0,3
1233,0,3
1234,1,2
1235,0,3
1236,0,3
1237,0,3
1238,3,0
1239,3,0
1240,0,3
1241,1,2
1242,1,2
1243,0,3
1244,0,3
1245,3,0
1246,0,3
1247,0,3
1248,0,3
1249,1,2
1250,2,1
1251,0,3
1252,0,3
1253,1,2
1254,0,3
1255,0,3
1256,3,0
1257,3,0
1258,3,0
1259,2,1
1260,2,1
1261,1,2
1262,2,1
1263,0,3
1264,0,3
1265,0,3
1266,3,0
1267,0,3
1268,0,3
1269,0,3
1270,0,3
1271,0,3
1272,0,3
1273,0,3
1274,0,3
1275,0,3
1276,0,3
1277,0,3
1278,3,0
1279,2,1
1280,1,2
1281,2,1
1282,0,3
1283,0,3
1284,2,1
1285,0,3
1286,0,3
1287,0,3
1288,2,1
1289,3,0
1290,2,1
1291,3,0
1292,2,1
1293,3,0
1294,2,1
1295,1,2
1296,0,3
1297,0,3
1298,0,3
1299,0,3
1300,0,3
1301,0,3
1302,1,2
1303,2,1
1304,1,2
1305,2,1
1306,2,1
1307,3,0
1308,3,0
1309,2,1
1310,1,2
1311,3,0
1312,1,2
1313,2,1
1314,3,0
1315,0,3
1316,0,3
1317,0,3
1318,0,3
1319,0,3
1320,2,1
1321,3,0
1322,0,3
1323,0,3
1324,0,3
1325,0,3
1326,3,0
1327,0,3
1328,1,2
1329,0,3
1330,2,1
1331,3,0
1332,0,3
1333,3,0
1334,0,3
1335,2,1
1336,0,3
1337,0,3
1338,0,3
1339,0,3
1340,2,1
1341,3,0
1342,3,0
1343,2,1
1344,3,0
1345,0,3
1346,0,3
1347,0,3
1348,2,1
1349,0,3
1350,0,3
1351,3,0
1352,0,3
1353,0,3
1354,1,2
1355,2,1
1356,3,0
1357,0,3
1358,1,2
1359,2,1
1360,0,3
1361,0,3
1362,0,3
1363,1,2
1364,0,3
1365,0,3
1366,3,0
1367,3,0
1368,3,0
1369,2,1
1370,0,3
1371,0,3
1372,2,1
1373,0,3
1374,2,1
1375,0,3
1376,0,3
1377,0,3
1378,0,3
1379,0,3
1380,2,1
1381,3,0
1382,0,3
1383,0,3
1384,0,3
1385,0,3
1386,0,3
1387,0,3
1388,0,3
1389,0,3
1390,0,3
1391,3,0
1392,3,0
1393,2,1
1394,3,0
1395,0,3
1396,0,3
1397,0,3
1398,0,3
1399,0,3
1400,0,3
1401,0,3
1402,0,3
1403,2,1
1404,0,3
1405,0,3
1406,0,3
1407,2,1
1408,2,1
1409,0,3
1410,0,3
1411,0,3
1412,0,3
1413,2,1
1414,0,3
1415,2,1
1416,3,0
1417,0,3
1418,0,3
1419,3,0
1420,0,3
1421,0,3
1422,0,3
1423,0,3
1424,0,3
1425,0,3
1426,0,3
1427,0,3
1428,0,3
1429,0,3
1430,0,3
1431,0,3
1432,2,1
1433,3,0
1434,3,0
1435,0,3
1436,0,3
1437,0,3
1438,1,2
1439,3,0
1440,3,0
1441,3,0
1442,3,0
1443,0,3
1444,3,0
1445,0,3
1446,0,3
1447,0,3
1448,0,3
1449,0,3
1450,3,0
1451,3,0
1452,2,1
1453,3,0
1454,3,0
1455,2,1
1456,3,0
1457,0,3
1458,0,3
1459,2,1
1460,0,3
1461,0,3
1462,2,1
1463,2,1
1464,2,1
1465,2,1
1466,0,3
1467,0,3
1468,3,0
1469,2,1
1470,2,1
1471,1,2
1472,0,3
1473,3,0
1474,2,1
1475,3,0
1476,0,3
1477,0,3
1478,2,1
1479,1,2
1480,0,3
1481,0,3
1482,0,3
1483,0,3
1484,3,0
1485,3,0
1486,3,0
1487,3,0
1488,3,0
1489,3,0
1490,3,0
1491,2,1
1492,3,0
1493,3,0
1494,2,1
1495,2,1
1496,0,3
1497,0,3
1498,3,0
1499,3,0
1500,2,1
1501,2,1
1502,3,0
1503,0,3
1504,2,1
1505,2,1
1506,3,0
1507,3,0
1508,3,0
1509,3,0
1510,2,1
1511,3,0
1512,2,1
1513,2,1
1514,3,0
1515,2,1
1516,2,1
1517,2,1
1518,2,1
1519,2,1
1520,2,1
1521,0,3
1522,3,0
1523,0,3
1524,1,2
1525,2,1
1526,0,3
1527,0,3
1528,3,0
1529,0,3
1530,0,3
1531,0,3
1532,2,1
1533,3,0
1534,3,0
1535,2,1
1536,0,3
1537,2,1
1538,2,1
1539,2,1
1540,2,1
1541,3,0
1542,0,3
1543,0,3
1544,0,3
1545,0,3
1546,0,3
1547,0,3
1548,0,3
1549,0,3
1550,0,3
1551,0,3
1552,2,1
1553,2,1
1554,2,1
1555,2,1
1556,0,3
1557,2,1
1558,0,3
1559,2,1
1560,2,1
1561,2,1
1562,2,1
1563,2,1
1564,1,2
1565,2,1
1566,0,3
1567,0,3
1568,0,3
1569,0,3
1570,2,1
1571,0,3
1572,0,3
1573,2,1
1574,3,0
1575,0,3
1576,2,1
1577,2,1
1578,2,1
1579,2,1
1580,2,1
1581,2,1
1582,2,1
1583,2,1
1584,3,0
1585,2,1
1586,2,1
1587,3,0
1588,3,0
1589,2,1
1590,3,0
1591,0,3
1592,0,3
1593,0,3
1594,0,3
1595,0,3
1596,0,3
1597,0,3
1598,2,1
1599,0,3
1600,2,1
1601,3,0
1602,2,1
1603,0,3
1604,2,1
1605,0,3
1606,1,2
1607,2,1
1608,0,3
1609,1,2
1610,0,3
1611,0,3
1612,2,1
1613,3,0
1614,2,1
1615,1,2
1616,0,3
1617,0,3
1618,0,3
1619,1,2
1620,2,1
1621,0,3
1622,0,3
1623,0,3
1624,3,0
1625,2,1
1626,3,0
1627,0,3
1628,0,3
1629,1,2
1630,3,0
1631,2,1
1632,3,0
1633,0,3
1634,0,3
1635,0,3
1636,3,0
1637,2,1
1638,2,1
1639,0,3
1640,0,3
1641,0,3
1642,0,3
1643,0,3
1644,0,3
1645,1,2
1646,0,3
1647,0,3
1648,0,3
1649,0,3
1650,3,0
1651,3,0
1652,0,3
1653,0,3
1654,0,3
1655,0,3
1656,0,3
1657,0,3
1658,0,3
1659,0,3
1660,0,3
1661,0,3
1662,0,3
1663,3,0
1664,1,2
1665,1,2
1666,3,0
1667,0,3
1668,0,3
1669,3,0
1670,2,1
1671,0,3
1672,3,0
1673,2,1
1674,2,1
1675,1,2
1676,2,1
1677,2,1
1678,0,3
1679,2,1
1680,2,1
1681,3,0
1682,3,0
1683,2,1
1684,2,1
1685,3,0
1686,0,3
1687,0,3
1688,0,3
1689,0,3
1690,2,1
1691,2,1
1692,3,0
1693,0,3
1694,2,1
1695,0,3
1696,0,3
1697,0,3
1698,0,3
1699,0,3
1700,3,0
1701,3,0
1702,0,3
1703,0,3
1704,0,3
1705,0,3
1706,0,3
1707,2,1
1708,3,0
1709,2,1
1710,0,3
1711,2,1
1712,2,1
1713,2,1
1714,2,1
1715,0,3
1716,0,3
1717,3,0
1718,0,3
1719,0,3
1720,2,1
1721,0,3
1722,0,3
1723,0,3
1724,0,3
1725,0,3
1726,0,3
1727,0,3
1728,0,3
1729,0,3
1730,0,3
1731,0,3
1732,0,3
1733,0,3
1734,2,1
1735,2,1
1736,0,3
1737,0,3
1738,0,3
1739,0,3
1740,0,3
1741,0,3
1742,0,3
1743,2,1
1744,0,3
1745,0,3
1746,2,1
1747,0,3
1748,0,3
1749,3,0
1750,2,1
1751,2,1
1752,0,3
1753,3,0
1754,0,3
1755,2,1
1756,2,1
1757,0,3
1758,3,0
1759,0,3
1760,0,3
1761,0,3
1762,2,1
1763,0,3
1764,0,3
1765,3,0
1766,0,3
1767,2,1
1768,0,3
1769,3,0
1770,3,0
1771,0,3
1772,3,0
1773,3,0
1774,1,2
1775,3,0
1776,3,0
1777,0,3
1778,1,2
1779,2,1
1780,0,3
1781,0,3
1782,3,0
1783,3,0
1784,0,3
1785,2,1
1786,3,0
1787,0,3
1788,2,1
1789,0,3
1790,0,3
1791,0,3
1792,0,3
1793,2,1
1794,1,2
1795,3,0
1796,2,1
1797,3,0
1798,0,3
1799,0,3
1800,0,3
1801,0,3
1802,0,3
1803,0,3
1804,0,3
1805,0,3
1806,0,3
1807,3,0
1808,2,1
1809,3,0
1810,2,1
1811,0,3
1812,0,3
1813,2,1
1814,2,1
1815,2,1
1816,2,1
1817,3,0
1818,2,1
1819,2,1
1820,2,1
1821,2,1
1822,2,1
1823,0,3
1824,0,3
1825,2,1
1826,2,1
1827,1,2
1828,0,3
1829,3,0
1830,3,0
1831,0,3
1832,0,3
1833,0,3
1834,2,1
1835,2,1
1836,2,1
1837,0,3
1838,3,0
1839,3,0
1840,2,1
1841,0,3
1842,0,3
1843,0,3
1844,2,1
1845,2,1
1846,2,1
1847,0,3
1848,0,3
1849,2,1
1850,0,3
1851,3,0
1852,0,3
1853,0,3
1854,1,2
1855,0,3
1856,0,3
1857,0,3
1858,0,3
1859,2,1
1860,0,3
1861,0,3
1862,0,3
1863,0,3
1864,0,3
1865,1,2
1866,1,2
1867,1,2
1868,2,1
1869,1,2
1870,2,1
1871,2,1
1872,0,3
1873,0,3
1874,0,3
1875,0,3
1876,2,1
1877,0,3
1878,0,3
1879,0,3
1880,0,3
1881,0,3
1882,0,3
1883,0,3
1884,1,2
1885,3,0
1886,0,3
1887,2,1
1888,0,3
1889,2,1
1890,2,1
1891,2,1
1892,0,3
1893,2,1
1894,0,3
1895,0,3
1896,3,0
1897,0,3
1898,2,1
1899,0,3
1900,0,3
1901,2,1
1902,2,1
1903,0,3
1904,2,1
1905,2,1
1906,2,1
1907,0,3
1908,2,1
1909,2,1
1910,3,0
1911,2,1
1912,0,3
1913,3,0
1914,1,2
1915,0,3
1916,1,2
1917,3,0
1918,0,3
1919,2,1
1920,2,1
1921,0,3
1922,0,3
1923,0,3
1924,0,3
1925,0,3
1926,1,2
1927,0,3
1928,1,2
1929,0,3
1930,0,3
1931,0,3
1932,0,3
1933,1,2
1934,1,2
1935,1,2
1936,1,2
1937,3,0
1938,2,1
1939,0,3
1940,3,0
1941,1,2
1942,1,2
1943,0,3
1944,0,3
1945,0,3
1946,0,3
1947,0,3
1948,0,3
1949,0,3
1950,0,3
1951,0,3
1952,0,3
1953,0,3
1954,1,2
1955,1,2
1956,1,2
1957,0,3
1958,1,2
1959,3,0
1960,0,3
1961,0,3
1962,2,1
1963,0,3
1964,2,1
1965,0,3
1966,0,3
1967,0,3
1968,0,3
1969,0,3
1970,0,3
1971,0,3
1972,0,3
1973,0,3
1974,0,3
1975,2,1
1976,1,2
1977,1,2
1978,1,2
1979,1,2
1980,0,3
1981,0,3
1982,0,3
1983,2,1
1984,3,0
1985,0,3
1986,0,3
1987,0,3
1988,1,2
1989,1,2
1990,3,0
1991,1,2
1992,1,2
1993,1,2
1994,1,2
1995,0,3
1996,0,3
1997,0,3
1998,0,3
1999,0,3
2000,1,2
2001,0,3
2002,2,1
2003,0,3
2004,1,2
2005,0,3
2006,0,3
2007,1,2
2008,0,3
2009,0,3
2010,0,3
2011,0,3
2012,1,2
2013,3,0
2014,0,3
2015,3,0
2016,2,1
2017,0,3
2018,0,3
2019,1,2
2020,3,0
2021,0,3
2022,0,3
2023,0,3
2024,0,3
2025,3,0
2026,0,3
2027,0,3
2028,3,0
2029,0,3
2030,0,3
2031,1,2
2032,0,3
2033,1,2
2034,2,1
2035,0,3
2036,1,2
2037,0,3
2038,0,3
2039,0,3
2040,1,2
2041,2,1
2042,3,0
2043,1,2
2044,2,1
2045,1,2
2046,0,3
2047,0,3
2048,0,3
2049,1,2
2050,0,3
2051,0,3
2052,3,0
2053,0,3
2054,2,1
2055,0,3
2056,0,3
2057,1,2
2058,1,2
2059,2,1
2060,3,0
2061,0,3
2062,0,3
2063,2,1
2064,0,3
2065,1,2
2066,0,3
2067,2,1
2068,0,3
2069,0,3
2070,1,2
2071,1,2
2072,3,0
2073,0,3
2074,3,0
2075,0,3
2076,0,3
2077,1,2
2078,2,1
2079,1,2
2080,1,2
2081,0,3
2082,2,1
2083,2,1
2084,1,2
2085,1,2
2086,2,1
2087,1,2
2088,0,3
2089,0,3
2090,0,3
2091,3,0
2092,3,0
2093,2,1
2094,1,2
2095,0,3
2096,0,3
2097,0,3
2098,0,3
2099,2,1
2100,1,2
2101,1,2
2102,0,3
2103,3,0
2104,0,3
2105,0,3
2106,2,1
2107,0,3
2108,0,3
2109,1,2
2110,1,2
2111,0,3
2112,0,3
2113,0,3
2114,1,2
2115,0,3
2116,0,3
2117,0,3
2118,1,2
2119,0,3
2120,1,2
2121,1,2
2122,0,3
2123,2,1
2124,2,1
2125,0,3
2126,2,1
2127,3,0
2128,1,2
2129,0,3
2130,2,1
2131,0,3
2132,0,3
2133,3,0
2134,0,3
2135,0,3
2136,2,1
2137,1,2
2138,0,3
2139,0,3
2140,2,1
2141,3,0
2142,1,2
